No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
3910,Monday,13-04-26,58250,36,EL-Batal,DPL,12-04-26,,,56.25,Fill,G0-1,BH-37-1,,LAYER-24,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3911,Monday,13-04-26,58249,36,EL-Batal,DPL,12-04-26,,,61.248,Fill,G0-1,BH-37-1,,LAYER-18,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3912,Tuesday,07-04-26,58093,36,EL-Hoda,DPL,06-04-26,,,52.086,Fill,G0-1,BH-36,,LAYER-15,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3913,Wednesday,08-04-26,58117,36,EL-Hoda,DPL,07-04-26,,,47.323,Fill,G0-1,BH-36,,LAYER-13,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3914,Wednesday,08-04-26,58116,36,Al Shorouk Sun Rise,DPL,07-04-26,,,52.64,Fill,G0-1,BH-34,,LAYER-17,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3915,Tuesday,07-04-26,58085,36,EL-Hoda,DPL,06-04-26,,,44.09,Fill,G0-1,BH-36,,LAYER-12,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3916,Saturday,11-04-26,58171,36,EL-Hoda,DPL,08-04-26,,,48.72,Fill,G0-1,BH-36,,LAYER-16,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3917,Saturday,11-04-26,58164,36,EL-Hoda,DPL,09-04-26,,,52.286,Fill,G0-1,BH-36,,LAYER-14,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,,,,,,
3918,Monday,13-04-26,58235,36,EL-Hoda,DPL,12-04-26,,,60.982,Fill,G0-1,BH-36,,LAYER-15,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3919,Tuesday,07-04-26,58090,36,Al Salmy,DPL,06-04-26,,,50.64,Fill,G0-1,BH-31-1,,LAYER-28,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3920,Wednesday,08-04-26,58119,36,Kamal Al Salmy,DPL,07-04-26,,,53.19,Fill,G0-1,BH-31,,LAYER-27,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3921,Saturday,11-04-26,58159,36,Kamal Al Salmy,DPL,09-04-26,,,53.83,Fill,G0-1,BH-31,,LAYER-28,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,,,,,,
3922,Saturday,11-04-26,58168,36,Kamal Al Salmy,DPL,08-04-26,,,53.92,Fill,G0-1,BH-31,,LAYER-29,11,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3923,Monday,13-04-26,58237,36,Kamal Al Salmy,DPL,12-04-26,,,57.63,Fill,G0-1,BH-31,,LAYER-30,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3924,Wednesday,08-04-26,58132,36,Abnaa Mohamed Badawy,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-10,,38,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3925,Wednesday,08-04-26,58131,36,Abnaa Mohamed Badawy,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-10,,38,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3926,Wednesday,08-04-26,58133,36,Abnaa Mohamed Badawy,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-10,,38,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3927,Wednesday,08-04-26,58134,36,Abnaa Mohamed Badawy,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-10,,38,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3928,Wednesday,08-04-26,58135,36,Abnaa Mohamed Badawy,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-10,,38,1,,,REVISE,DONE,5,EIDG,1,,,,,,,,,,
3929,Tuesday,07-04-26,58095,36,Abnaa Mohamed Badawy,PLATE LOAD,06-04-26,,,,Fill,G0-1,BH-10,,38,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3930,Saturday,11-04-26,58185,36,Abnaa Mohamed Badawy,DPL,08-04-26,,,67.01,Fill,G0-1,BH-10,T1:T7,LAYER-13,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3931,Saturday,11-04-26,58198,36,Al Arabia Contracting,DPL,10-04-26,,,59.5,Fill,G0-1,BH-24,,LAYER-6,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3932,Monday,13-04-26,58224,36,Al Arabia Contracting,DPL,12-04-26,,,66.08,Fill,G0-1,BH-24,,LAYER-7,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3933,Tuesday,07-04-26,58092,36,Al Shorouk Sun Rise,DPL,06-04-26,,,72.48,Fill,G0-1,BH-34,,LAYER-15,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3934,Wednesday,08-04-26,58126,36,Al Shorouk Sun Rise,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-34,,39,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3935,Wednesday,08-04-26,58125,36,Al Shorouk Sun Rise,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-34,,39,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3936,Wednesday,08-04-26,58127,36,Al Shorouk Sun Rise,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-34,,39,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3937,Wednesday,08-04-26,58128,36,Al Shorouk Sun Rise,PLATE LOAD,07-04-26,,,,Fill,G0-1,BH-34,,39,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3938,Sunday,12-04-26,58211,36,Al Shorouk Sun Rise,DPL,11-04-26,,,50.757,Fill,G0-1,BH-34,,LAYER-18,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3939,Sunday,12-04-26,58213,36,Al Shorouk Sun Rise,DPL,11-04-26,,,58.5,Fill,G0-1,BH-34,,LAYER-20,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3940,Saturday,11-04-26,58191,36,Al Shorouk Sun Rise,DPL,11-04-26,,,55.44,Fill,G0-1,BH-34,,LAYER-19,10,,,APPROVED AS NOTED,DONE,2,EIDG,0,,,,,,,,,,
3941,Saturday,11-04-26,58177,36,Al Shorouk Sun Rise,DPL,08-04-26,,,51.157,Fill,G0-1,BH-34,,LAYER-16,11,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3942,Saturday,11-04-26,58173,36,Al Shorouk Sun Rise,DPL,08-04-26,,,50.96,Fill,G0-1,BH-34,,LAYER-18,9,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3943,Saturday,11-04-26,58156,36,Al Shorouk Sun Rise,DPL,09-04-26,,,51.16,Fill,G0-1,BH-34,,LAYER-17,12,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,,,,,,
3944,Monday,13-04-26,58239,36,Al Shorouk Sun Rise,DPL,12-04-26,,,58.741,Fill,G0-1,BH-34,,LAYER-19,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3945,Monday,06-04-26,58040,36,Al Tawakkol,SOIL,03-04-26,A-2-4,24.40%,,Stockpile,G0-1,BH-22,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,,,,,,,,,,
3946,Monday,06-04-26,58038,36,Al Tawakkol,SOIL,03-04-26,A-2-4,22.00%,,Stockpile,G0-1,BH-22,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,,,,,,,,,,
3947,Monday,06-04-26,58039,36,Al Tawakkol,SOIL,03-04-26,A-2-4,14.80%,,Stockpile,G0-1,BH-22,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,,,,,,,,,,
3948,Monday,06-04-26,58037,36,Al Tawakkol,SOIL,03-04-26,A-2-4,23.00%,,Stockpile,G0-1,BH-22,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,,,,,,,,,,
3949,Monday,06-04-26,58036,36,Al Tawakkol,SOIL,03-04-26,A-2-4,25.80%,,Stockpile,G0-1,BH-22,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,,,,,,,,,,
3950,Wednesday,08-04-26,58140,36,Al Tawakkol,DPL,07-04-26,,,51.64,Fill,G0-1,BH-22,,LAYER-18,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3951,Wednesday,08-04-26,58183,36,Al Tawakkol,DPL,08-04-26,,,48.833,Fill,G0-1,BH-22,,LAYER-10,5,,,APPROVED AS NOTED,DONE,2,EIDG,0,,,,,,,,,,
3952,Saturday,11-04-26,58163,36,Al Tawakkol,DPL,09-04-26,,,49.14,Fill,G0-1,BH-22,B-195,LAYER-18,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,,,,,,
3953,Saturday,11-04-26,58184,36,Al Tawakkol,DPL,08-04-26,,,54.65,Fill,G0-1,BH-22,B-194,LAYER-18,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3954,Monday,13-04-26,58226,36,Al Tawakkol,DPL,12-04-26,,,50.292,Fill,G0-1,BH-22,B-194,LAYER-19,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3955,Monday,13-04-26,58223,36,Al Tawakkol,DPL,12-04-26,,,56.494,Fill,G0-1,BH-22,B-195,LAYER-19,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3956,Wednesday,08-04-26,58121,36,EL-Nada EL-Saadany,DPL,07-04-26,,,63.344,Fill,G0-1,BH-5,,LAYER-6,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3957,Sunday,12-04-26,58209,36,EL-Nada EL-Saadany,DPL,11-04-26,,,58.96,Fill,G0-1,BH-5,,LAYER-8,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3958,Monday,13-04-26,58234,36,Al Alamiya,DPL,12-04-26,,,64.8,Fill,G0-1,BH-28,,LAYER-14,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3959,Monday,06-04-26,58046,36,Orascom,SOIL,31-03-26,A-2-4,25.60%,,Stockpile,G0-1,BH-30,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,6,,,,,,,,,,
3960,Monday,06-04-26,58045,36,Orascom,SOIL,31-03-26,A-2-4,26.80%,,Stockpile,G0-1,BH-30,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,6,,,,,,,,,,
3961,Tuesday,07-04-26,58083,36,Orascom,DPL,06-04-26,,,59.733,Fill,G0-1,BH-36-1,,LAYER-7,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3962,Wednesday,08-04-26,58107,36,Orascom,DPL,07-04-26,,,50.65,Fill,G0-1,BH-36-1,,LAYER-8,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3963,Saturday,11-04-26,58169,36,Orascom,DPL,08-04-26,,,66.94,Fill,G0-1,BH-36-1,,LAYER-9,9,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3964,Monday,13-04-26,58229,36,Orascom,DPL,12-04-26,,,45.465,Fill,G0-1,BH-36-1,,LAYER-11,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3965,Monday,13-04-26,58240,36,MTR for Import,DPL,12-04-26,,,58.28,Fill,G0-1,BH-45,,LAYER-1,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3966,Tuesday,07-04-26,58082,36,Al Fayrouz,DPL,06-04-26,,,60.435,Fill,G0-1,BH-7,,LAYER-28,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3967,Wednesday,08-04-26,58106,36,Al Fayrouz,DPL,07-04-26,,,58.273,Fill,G0-1,BH-7,,LAYER-28,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3968,Sunday,12-04-26,58216,36,Al Fayrouz,DPL,11-04-26,,,56.577,Fill,G0-1,BH-7,,LAYER-26,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3969,Saturday,11-04-26,58193,36,Al Fayrouz,DPL,11-04-26,,,71.276,Fill,G0-1,BH-13,,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,0,,,,,,,,,,
3970,Saturday,11-04-26,58161,36,Al Fayrouz,DPL,09-04-26,,,66.966,Fill,G0-1,BH-7,,LAYER-29,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,,,,,,
3971,Saturday,11-04-26,58167,36,Al Fayrouz,DPL,08-04-26,,,57.77,Fill,G0-1,BH-7,,LAYER-29,9,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,,,,,,
3972,Saturday,11-04-26,58141,36,Al Fayrouz,PLATE LOAD,09-04-26,,,,Fill,G0-1,BH-7,,45.75,1,,,APPROVED AS NOTED,DONE,5,EIDG,2,,,,,,,,,,
3973,Monday,13-04-26,58233,36,Al Fayrouz,DPL,12-04-26,,,58.051,Fill,G0-1,BH-7,B-141,LAYER-30,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3974,Monday,13-04-26,58231,36,Al Fayrouz,DPL,12-04-26,,,69.406,Fill,G0-1,BH-7,,LAYER-30,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3975,Wednesday,08-04-26,58137,36,Fayek Office,DPL,07-04-26,,,53.64,Fill,G0-1,BH-35,,LAYER-13,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3976,Wednesday,08-04-26,58115,36,Fayek Office,DPL,07-04-26,,,50.164,Fill,G0-1,BH-35,,LAYER-19,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3977,Saturday,11-04-26,58148,36,Fayek Office,DPL,09-04-26,,,48.7,Fill,G0-1,BH-35,,LAYER-20,14,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,,,,,,
3978,Saturday,11-04-26,58197,36,Fayek Office,DPL,10-04-26,,,51.63,Fill,G0-1,BH-35,,LAYER-14,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3979,Monday,13-04-26,58241,36,Fayek Office,DPL,12-04-26,,,59.86,Fill,G0-1,BH-35,,LAYER-13,13,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3980,Sunday,05-04-26,58017,36,EL-Nada EL-Saadany,DPL,04-04-26,,,50.199,Fill,G0-1,BH-5,,LAYER-5,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3981,Monday,30-03-26,57947,36,EL-Nada EL-Saadany,DPL,29-03-26,,,46.477,Fill,G0-1,BH-5,,LAYER-3,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3982,Tuesday,31-03-26,57964,36,EL-Nada EL-Saadany,DPL,30-03-26,,,62.52,Fill,G0-1,BH-5,,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3983,Monday,06-04-26,58052,36,Al Moassasa Al Masriya Al Motahida,DPL,05-04-26,,,45.257,Fill,G0-1,BH-41,B-134,LAYER-16,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3984,Monday,06-04-26,58051,36,Al Moassasa Al Masriya Al Motahida,DPL,05-04-26,,,45.257,Fill,G0-1,BH-41,B-133,LAYER-17,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3985,Saturday,04-04-26,57995,36,Al Ittihadiya,PLATE LOAD,02-04-26,,,,Fill,G0-1,BH-1,,46,1,,,REVISE,DONE,5,EIDG,2,,,,,,,,,,
3986,Monday,30-03-26,57942,36,Al Ittihadiya,DPL,29-03-26,,,63.05,Fill,G0-1,BH-1,,LAYER-30,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3987,Saturday,04-04-26,57994,36,Al Ittihadiya,PLATE LOAD,02-04-26,,,,Fill,G0-1,BH-1,,46,1,,,REVISE,DONE,5,EIDG,2,,,,,,,,,,
3988,Saturday,04-04-26,57993,36,Al Ittihadiya,PLATE LOAD,02-04-26,,,,Fill,G0-1,BH-1,,46,1,,,REVISE,DONE,5,EIDG,2,,,,,,,,,,
3989,Saturday,04-04-26,57996,36,Al Ittihadiya,PLATE LOAD,02-04-26,,,,Fill,G0-1,BH-1,,46,1,,,APPROVED AS NOTED,DONE,5,EIDG,2,,,,,,,,,,
3990,Saturday,04-04-26,58000,36,Al Ittihadiya,PLATE LOAD,03-04-26,,,,Fill,G0-1,BH-1,,46,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3991,Saturday,04-04-26,57999,36,Al Ittihadiya,PLATE LOAD,03-04-26,,,,Fill,G0-1,BH-1,,46,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
3992,Wednesday,01-04-26,57979,36,Al Ittihadiya,DPL,31-03-26,,,51.365,Fill,G0-1,BH-1,,LAYER-30,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3993,Monday,06-04-26,58067,36,Al Ittihadiya,DPL,05-04-26,,,45.82,Fill,G0-1,BH-1,,LAYER-31,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3994,Monday,30-03-26,57941,36,Al Ittihadiya,DPL,29-03-26,,,57.92,Fill,G0-1,BH-2,,LAYER-32,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3995,Sunday,05-04-26,58019,36,Cleopatra,DPL,04-04-26,,,57.702,Fill,G0-1,BH-6,,LAYER-9,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3996,Monday,06-04-26,58068,36,Cleopatra,DPL,05-04-26,,,46.975,Fill,G0-1,BH-6,,LAYER-10,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3997,Monday,06-04-26,58069,36,Elhorya,DPL,05-04-26,,,49.656,Fill,G0-1,BH-37,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3998,Tuesday,31-03-26,57966,36,Elhorya,DPL,30-03-26,,,48.625,Fill,G0-1,BH-37,,LAYER-12,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
3999,Sunday,05-04-26,58024,36,Elhorya,DPL,04-04-26,,,48.324,Fill,G0-1,BH-37,,LAYER-13,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4000,Monday,06-04-26,58070,36,Elhorya,DPL,05-04-26,,,50.842,Fill,G0-1,BH-37,,LAYER-14,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4001,Sunday,29-03-26,57955,36,Al Shorouk Sun Rise,SOIL,29-03-26,A-2-4,21.00%,,Stockpile,G0-1,BH-34,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,0,,,,,,,,,,
4002,Sunday,29-03-26,57954,36,Al Shorouk Sun Rise,SOIL,29-03-26,A-2-4,16.40%,,Stockpile,G0-1,BH-34,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,0,,,,,,,,,,
4003,Monday,30-03-26,57950,36,Al Shorouk Sun Rise,DPL,29-03-26,,,52.934,Fill,G0-1,BH-34,,LAYER-12,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4004,Tuesday,31-03-26,57967,36,Al Shorouk Sun Rise,DPL,30-03-26,,,49.895,Fill,G0-1,BH-34,,LAYER-13,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4005,Sunday,05-04-26,58015,36,Al Shorouk Sun Rise,DPL,04-04-26,,,77.44,Fill,G0-1,BH-34,,LAYER-15,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4006,Sunday,05-04-26,58008,36,Al Shorouk Sun Rise,PLATE LOAD,04-04-26,,,,Fill,G0-1,BH-34,,39,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
4007,Sunday,05-04-26,58009,36,Al Shorouk Sun Rise,PLATE LOAD,04-04-26,,,,Fill,G0-1,BH-34,,39,1,,,APPROVED AS NOTED,DONE,5,EIDG,1,,,,,,,,,,
4008,Wednesday,01-04-26,57986,36,Al Shorouk Sun Rise,DPL,31-03-26,,,49.189,Fill,G0-1,BH-34,,LAYER-14,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4009,Tuesday,31-03-26,57971,36,Al Shorouk Sun Rise,DPL,30-03-26,,,57.398,Fill,G0-1,BH-34,,LAYER-13,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4010,Monday,06-04-26,58030,36,Al Shorouk Sun Rise,PLATE LOAD,04-04-26,,,,Fill,G0-1,BH-34,,39,1,,,APPROVED AS NOTED,DONE,6,CEDC,2,,,,,,,,,,
4011,Monday,06-04-26,58063,36,Al Shorouk Sun Rise,DPL,05-04-26,,,70.384,Fill,G0-1,BH-34,,LAYER-16,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4012,Monday,06-04-26,58059,36,Al Shorouk Sun Rise,DPL,05-04-26,,,54.818,Fill,G0-1,BH-34,,LAYER-14,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4013,Saturday,04-04-26,57991,36,Al Amal,DPL,02-04-26,,,49.333,Fill,G0-1,BH-19,B-195,LAYER-20,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,,,,,,
4014,Wednesday,01-04-26,57984,36,Al Amal,DPL,31-03-26,,,47.52,Fill,G0-1,BH-19,,LAYER-21,14,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4015,Monday,06-04-26,58055,36,Al Amal,DPL,05-04-26,,,46.362,Fill,G0-1,BH-19,,LAYER-22,14,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4016,Monday,30-03-26,57953,36,EL-Hoda,SOIL,29-03-26,A-2-4,27.20%,,Stockpile,G0-1,BH-36,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,1,,,,,,,,,,
4017,Monday,30-03-26,57952,36,EL-Hoda,SOIL,29-03-26,A-2-4,29.80%,,Stockpile,G0-1,BH-36,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,1,,,,,,,,,,
4018,Monday,30-03-26,25943,36,EL-Hoda,DPL,29-03-26,,,50.82,Fill,G0-1,BH-36,,LAYER-10,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4019,Tuesday,31-03-26,57975,36,EL-Hoda,PLATE LOAD,30-03-26,,,,Fill,G0-1,BH-36,,37.5,1,,,APPROVED AS NOTED,DONE,5,CEL,1,,,,,,,,,,
4020,Sunday,05-04-26,58014,36,EL-Hoda,DPL,04-04-26,,,54.503,Fill,G0-1,BH-36,,LAYER-11,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4021,Wednesday,01-04-26,57985,36,EL-Hoda,DPL,31-03-26,,,54.346,Fill,G0-1,BH-36,,LAYER-13,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4022,Monday,06-04-26,58054,36,EL-Hoda,DPL,05-04-26,,,51.898,Fill,G0-1,BH-36,,LAYER-14,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4023,Wednesday,01-04-26,57987,36,Fayek Office,DPL,31-03-26,,,54.94,Fill,G0-1,BH-35,,LAYER-19,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4024,Monday,06-04-26,58060,36,Fayek Office,DPL,05-04-26,,,56.094,Fill,G0-1,BH-35,,LAYER-19,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4025,Sunday,05-04-26,58025,36,EL-Batal,DPL,04-04-26,,,46.872,Fill,G0-1,BH-37-1,,LAYER-20,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4026,Wednesday,01-04-26,57982,36,EL-Batal,DPL,31-03-26,,,48.503,Fill,G0-1,BH-37-1,,LAYER-17,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4027,Monday,06-04-26,58062,36,EL-Batal,DPL,05-04-26,,,48.426,Fill,G0-1,BH-37-1,,LAYER-20,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4028,Sunday,05-04-26,58018,36,Orascom,DPL,04-04-26,,,44.83,Fill,G0-1,BH-3,,LAYER-32,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4029,Monday,06-04-26,58058,36,Orascom,DPL,05-04-26,,,55.214,Fill,G0-1,BH-3,,LAYER-33,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4030,Monday,06-04-26,58061,36,Orascom,DPL,05-04-26,,,61.073,Fill,G0-1,BH-3,,LAYER-35,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4031,Tuesday,31-03-26,57962,36,Al Omraniya,DPL,30-03-26,,,47.328,Fill,G0-1,BH-33,,LAYER-9,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4032,Tuesday,31-03-26,57970,36,Al Omraniya,DPL,30-03-26,,,57.494,Fill,G0-1,BH-33,,LAYER-12,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4033,Sunday,05-04-26,58027,36,Al Omraniya,DPL,04-04-26,,,62.018,Fill,G0-1,BH-33,,LAYER-13,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4034,Sunday,05-04-26,58026,36,Al Omraniya,DPL,04-04-26,,,52.521,Fill,G0-1,BH-33,,LAYER-11,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4035,Monday,06-04-26,58066,36,Al Omraniya,DPL,05-04-26,,,52.603,Fill,G0-1,BH-33,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4036,Monday,06-04-26,58064,36,Al Omraniya,DPL,05-04-26,,,58.72,Fill,G0-1,BH-33,,LAYER-11,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4037,Monday,06-04-26,58073,36,Kamal Al Salmy,DPL,05-04-26,,,48.74,Fill,G0-1,BH-31,,LAYER-26,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
4038,Monday,06-04-26,58076,36,Sky Line,DPL,05-04-26,,,59.248,Fill,G0-1,BH-34-1,,LAYER-10,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,,,,,,
