No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Required Quantity
7952,Friday,22-05-26,67850,73,Kayan,DPL,17-05-26,,,41.403,Fill,G.73.A,G73-A24,BH 64 امتداد,39.5,2,,679.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7953,Friday,22-05-26,67851,73,Ghaly,DPL,17-05-26,,,39.663,Fill,G.73.A,G73-A41,BH 18-19,41,6,,2708,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7954,Friday,22-05-26,67852,73,Hassan Allam,DPL,17-05-26,,,40.049,Fill,G.73.A,G73-A44B,BH 8-9,42,2,,730,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7955,Friday,22-05-26,67853,73,Al Kefah,DPL,17-05-26,,,41.479,Fill,G.73.A,G73-A44A,BH 6,41,6,,2902,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7956,Friday,22-05-26,67854,73,Hamdan Al Qasli,DPL,17-05-26,,,41.399,Fill,G.73.A,G73-A36,BH 45,41.5,4,,1543,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7957,Friday,22-05-26,67855,73,Hamdan Al Qasli,DPL,17-05-26,,,40.922,Fill,G.73.A,G73-A36,BH 37,41.5,7,,3138,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7958,Friday,22-05-26,67856,73,Hamdan Al Qasli,DPL,17-05-26,,,38.497,Fill,G.73.A,G73-A36,BH 32,41.5,15,,7234,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7959,Friday,22-05-26,67857,73,Al Shahd,DPL,17-05-26,,,40.181,Fill,G.73.A,G73-A42,BH 26-27,43,9,,4159,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7960,Friday,22-05-26,67858,73,Deif Foundation,DPL,17-05-26,,,46.637,Fill,G.73.A,G73-A33,BH 35,40.5,11,,5390,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7961,Friday,22-05-26,67859,73,Deif Foundation,DPL,17-05-26,,,41.399,Fill,G.73.A,G73-A33,BH 34,40,4,,1823,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7962,Friday,22-05-26,67860,73,Sherif Saber,DPL,17-05-26,,,40.12,Fill,G.73.A,G73-A38,BH 8,42,4,,1524,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7963,Friday,22-05-26,67861,73,Al Mostafa,DPL,17-05-26,,,41.107,Fill,G.73.A,G73-A40A,BH 38,38.5,4,,1782,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7964,Friday,22-05-26,67862,73,Moon Light,DPL,17-05-26,,,40.747,Fill,G.73.A,G73-A32,BH 52 امتداد,40,2,,830,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7965,Friday,22-05-26,67863,73,Target,DPL,17-05-26,,,39.534,Fill,G.73.A,G73-A47,BH 21,40,10,,4746,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7966,Friday,22-05-26,67864,73,Target,DPL,17-05-26,,,40.917,Fill,G.73.A,G73-A47,BH 22-23-24,40,10,,4889,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7967,Friday,22-05-26,67865,73,Smart,DPL,17-05-26,,,38.6,Fill,G.73.A,G73-A34,BH 50,42.6,6,,2664,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
7968,Friday,22-05-26,67866,73,Egy Contract,DPL,18-05-26,,,38.497,Fill,G.73.A,G73-A44,BH 7,36,13,,6449.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7969,Friday,22-05-26,67867,73,Moon Light,DPL,18-05-26,,,40.181,Fill,G.73.A,G73-A32,B41G80,41.5,3,,1278,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7970,Friday,22-05-26,67868,73,Al Alamiya,DPL,18-05-26,,,46.637,Fill,G.73.A,G73-A30,B46G88-89,39,3,,1016,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7971,Friday,22-05-26,67869,73,Al Alamiya,DPL,18-05-26,,,41.399,Fill,G.73.A,G73-A30,B45G86-87,39,5,,2074,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7972,Friday,22-05-26,67870,73,Sherif Saber,DPL,18-05-26,,,40.12,Fill,G.73.A,G73-A38,B18G35-36,42.25,5,,2205,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7973,Friday,22-05-26,67871,73,Benyan,DPL,18-05-26,,,41.107,Fill,G.73.A,G73-A43,B14G27 امتداد,41.5,2,,505.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7974,Friday,22-05-26,67872,73,Roxy Egypt,DPL,18-05-26,,,40.747,Fill,G.73.A,G73-A25,B57-58-59G105-106-107-108-109,39.5,12,,5686,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7975,Friday,22-05-26,67873,73,Hamdan Al Qasli,DPL,18-05-26,,,39.534,Fill,G.73.A,G73-A36,B34-35G66-67-68-69,40.5,9,,4404,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7976,Friday,22-05-26,67874,73,Hamdan Al Qasli,DPL,18-05-26,,,40.917,Fill,G.73.A,G73-A36,B28G54-55,42,4,,1865,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7977,Friday,22-05-26,67875,73,Al Nasser,DPL,18-05-26,,,40.723,Fill,G.73.A,G73-A40,B21G41-42,38.5,3,,1479.9,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7978,Friday,22-05-26,67876,73,Target,DPL,18-05-26,,,41.399,Fill,G.73.A,G73-A47,B1-2G1-2-3-4,39,9,,4346,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7979,Friday,22-05-26,67877,73,Ahmed Youssef,DPL,18-05-26,,,38.618,Fill,G.73.A,G73-A37,B17G33-34 امتداد,41,2,,907,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7980,Friday,22-05-26,67878,73,Vertex,DPL,18-05-26,,,39.543,Fill,G.73.A,G73-A31,B47G90-91,40,4,,1877,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7981,Friday,22-05-26,67879,73,Deif Foundation,DPL,18-05-26,,,39.902,Fill,G.73.A,G73-A33,B31G60-61,40.5,4,,1574,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7982,Friday,22-05-26,67880,73,Deif Foundation,DPL,18-05-26,,,41.411,Fill,G.73.A,G73-A33,B32-33G62-63-64-65,40.5,8,,3546,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7983,Friday,22-05-26,67881,73,Road Runner,DPL,18-05-26,,,41.55,Fill,G.73.A,G73-A29,B49G94,40.75,3,,1141,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7984,Friday,22-05-26,67882,73,Road Runner,DPL,18-05-26,,,36.04,Fill,G.73.A,G73-A29,B48G92-93,40.75,4,,1703,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7985,Friday,22-05-26,67883,73,Mamdouh Abdel Moneim,DPL,18-05-26,,,39.805,Fill,G.73.A,G73-A27,BH 68,38,7,,3155,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7986,Friday,22-05-26,67884,73,Moon Light,DPL,18-05-26,,,40.98,Fill,G.73.A,G73-A32,BH 52 امتداد,40.5,2,,830,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7987,Friday,22-05-26,67885,73,Sherif Saber,DPL,18-05-26,,,41.672,Fill,G.73.A,G73-A38,BH 8,42.3,4,,1524,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7988,Friday,22-05-26,67886,73,Benyan,DPL,18-05-26,,,41.118,Fill,G.73.A,G73-A43,BH 5  امتداد,41.5,1,,433.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7989,Friday,22-05-26,67887,73,Roxy Egypt,DPL,18-05-26,,,40.637,Fill,G.73.A,G73-A25,BH 65,39.5,10,,4767,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7990,Friday,22-05-26,67888,73,Hamdan Al Qasli,DPL,18-05-26,,,38.507,Fill,G.73.A,G73-A36,BH 49,40.5,6,,2708,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7991,Friday,22-05-26,67889,73,Hamdan Al Qasli,DPL,18-05-26,,,40.12,Fill,G.73.A,G73-A36,BH 33,40.5,4,,1826,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7992,Friday,22-05-26,67890,73,Hamdan Al Qasli,DPL,18-05-26,,,41.631,Fill,G.73.A,G73-A36,BH 32,42,15,,7234,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7993,Friday,22-05-26,67891,73,Al Nasser,DPL,18-05-26,,,41.403,Fill,G.73.A,G73-A40,BH 38,38.5,4,,1509,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7994,Friday,22-05-26,67892,73,Al Nasser,DPL,18-05-26,,,39.663,Fill,G.73.A,G73-A40,BH 10-14-16,38.5,6,,2572.1,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7995,Friday,22-05-26,67893,73,Al Shahd,DPL,18-05-26,,,40.049,Fill,G.73.A,G73-A42,BH 10,42.5,3,,1303,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7996,Friday,22-05-26,67894,73,Al Shahd,DPL,18-05-26,,,41.479,Fill,G.73.A,G73-A42,BH 14-15,42.5,4,,1602,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7997,Friday,22-05-26,67895,73,Target,DPL,18-05-26,,,41.399,Fill,G.73.A,G73-A47,BH 1-2,39,14,,6730,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7998,Friday,22-05-26,67896,73,Ahmed Youssef,DPL,18-05-26,,,40.922,Fill,G.73.A,G73-A37,BH 8,41,2,,828,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
7999,Friday,22-05-26,67897,73,Ghaly,DPL,18-05-26,,,38.497,Fill,G.73.A,G73-A41,BH 18,41.3,7,,3105,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8000,Friday,22-05-26,67898,73,Vertex,DPL,18-05-26,,,40.181,Fill,G.73.A,G73-A31,BH 60,40,2,,858,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8001,Friday,22-05-26,67899,73,Vertex,DPL,18-05-26,,,46.637,Fill,G.73.A,G73-A31,BH 55,40,6,,2965,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8002,Friday,22-05-26,67900,73,MAS,DPL,18-05-26,,,41.399,Fill,G.73.A,G73-A28,BH 59-61 امتداد,37.5,5,,2200,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8003,Friday,22-05-26,67901,73,Al Alamiya,DPL,19-05-26,,,40.12,Fill,G.73.A,G73-A30,BH 54,38.5,3,,1367,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8004,Friday,22-05-26,67902,73,Al Alamiya,DPL,19-05-26,,,41.107,Fill,G.73.A,G73-A30,BH 53,38.5,8,,3738,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8005,Friday,22-05-26,67903,73,Al Shahd,DPL,19-05-26,,,40.747,Fill,G.73.A,G73-A42,BH 27,43.5,6,,2626.8,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8006,Friday,22-05-26,67904,73,Al Shahd,DPL,19-05-26,,,39.534,Fill,G.73.A,G73-A42,BH 26,43.5,2,,869.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8007,Friday,22-05-26,67905,73,Al Nasser,DPL,19-05-26,,,40.917,Fill,G.73.A,G73-A40,BH 38,39,4,,1782,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8008,Friday,22-05-26,67906,73,Al Kefah,DPL,19-05-26,,,38.6,Fill,G.73.A,G73-A44A,BH 6,41.5,6,,2809,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8009,Friday,22-05-26,67907,73,Benyan,DPL,19-05-26,,,38.497,Fill,G.73.A,G73-A43,BH 10 امتداد,38,2,,740.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8010,Friday,22-05-26,67908,73,Benyan,DPL,19-05-26,,,40.181,Fill,G.73.A,G73-A43,BH 5 B امتداد,38,1,,349.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8011,Friday,22-05-26,67909,73,Sherif Saber,DPL,19-05-26,,,46.637,Fill,G.73.A,G73-A38,BH 31,42.5,6,,2625,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8012,Friday,22-05-26,67910,73,Ahmed Youssef,DPL,19-05-26,,,41.399,Fill,G.73.A,G73-A37,BH 29 امتداد,41.5,1,,200,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8013,Friday,22-05-26,67911,73,Ahmed Youssef,DPL,19-05-26,,,40.12,Fill,G.73.A,G73-A37,BH 8,41.5,2,,828,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8014,Friday,22-05-26,67912,73,MAS,DPL,19-05-26,,,41.107,Fill,G.73.A,G73-A28,BH 59-61 امتداد,38,5,,2200,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8015,Friday,22-05-26,67913,73,Hamdan Al Qasli,DPL,19-05-26,,,40.747,Fill,G.73.A,G73-A36,BH 32,42.5,15,,7234,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8016,Friday,22-05-26,67914,73,Deif Foundation,DPL,19-05-26,,,39.534,Fill,G.73.A,G73-A33,BH 34,40.5,4,,1823,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8017,Friday,22-05-26,67915,73,Al Omraniya,DPL,19-05-26,,,40.917,Fill,G.73.A,G73-A42A,BH 20,39.5,5,,2476.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8018,Friday,22-05-26,67916,73,Al Omraniya,DPL,19-05-26,,,40.723,Fill,G.73.A,G73-A42A,BH 17-18,39.5,4,,1947.4,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8019,Friday,22-05-26,67917,73,Road Runner,DPL,19-05-26,,,41.399,Fill,G.73.A,G73-A29,BH 57,41,4,,1783,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8020,Friday,22-05-26,67918,73,Kayan,DPL,19-05-26,,,38.618,Fill,G.73.A,G73-A24,B56G104 امتداد,40,2,,693.4,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8021,Friday,22-05-26,67919,73,Smart,DPL,19-05-26,,,39.543,Fill,G.73.A,G73-A34,B38G74-75,42.5,4,,1823.1,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8022,Friday,22-05-26,67920,73,Smart,DPL,19-05-26,,,39.902,Fill,G.73.A,G73-A34,B37G72-73,42.5,4,,1774.4,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8023,Friday,22-05-26,67921,73,Roxy Egypt,DPL,19-05-26,,,41.411,Fill,G.73.A,G73-A25,B59G108-109,39.75,5,,2328,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8024,Friday,22-05-26,67922,73,Al Nasser,DPL,19-05-26,,,41.55,Fill,G.73.A,G73-A40,B22G43-44,39,4,,1762,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8025,Friday,22-05-26,67923,73,Benyan,DPL,19-05-26,,,36.04,Fill,G.73.A,G73-A43,B14G28  امتداد,38,3,,1104,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8026,Friday,22-05-26,67924,73,Al Alamiya,DPL,19-05-26,,,39.805,Fill,G.73.A,G73-A30,B43G83-84,37.5,5,,2329,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8027,Friday,22-05-26,67925,73,Sherif Saber,DPL,19-05-26,,,40.98,Fill,G.73.A,G73-A38,B18G35-36,42.5,5,,2205,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8028,Friday,22-05-26,67926,73,Road Runner,DPL,19-05-26,,,41.672,Fill,G.73.A,G73-A29,B49G94,41,3,,1141,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8029,Friday,22-05-26,67927,73,Road Runner,DPL,19-05-26,,,41.118,Fill,G.73.A,G73-A29,B48G92-93,41,4,,1703,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8030,Friday,22-05-26,67928,73,Ahmed Youssef,DPL,19-05-26,,,40.637,Fill,G.73.A,G73-A37,B17G33-34 امتداد,41.5,2,,907,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8031,Friday,22-05-26,67929,73,Hamdan Al Qasli,DPL,19-05-26,,,38.507,Fill,G.73.A,G73-A36,B27G52-53,41.75,4,,1787,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8032,Friday,22-05-26,67930,73,Deif Foundation,DPL,19-05-26,,,40.12,Fill,G.73.A,G73-A33,B29G56-57,40.5,4,,1919,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8033,Friday,22-05-26,67931,73,Road Runner,DPL,19-05-26,,,41.631,Fill,G.73.A,G73-A29,B50G95-96,41,4,,1976,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8034,Friday,22-05-26,67932,73,Kayan,DPL,19-05-26,,,41.403,Fill,G.73.A,G73-A24,BH 64 امتداد,40,2,,629.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8035,Friday,22-05-26,67933,73,Mamdouh Abdel Moneim,DPL,19-05-26,,,39.663,Fill,G.73.A,G73-A27,BH 67,38,11,,5433,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8036,Friday,22-05-26,67934,73,Deif Foundation,DPL,19-05-26,,,40.049,Fill,G.73.A,G73-A33,BH 47-48,40.5,9,,4415,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8037,Friday,22-05-26,67935,73,Al Rehab Foundation,DPL,21-05-26,,,41.479,Fill,G.73.A,G73-A10,B279G505-506,42,4,,1755,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8038,Friday,22-05-26,67936,73,Al Rehab Foundation,DPL,21-05-26,,,41.399,Fill,G.73.A,G73-A10,B280G507-508,42,4,,1702,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8039,Friday,22-05-26,67937,73,Gomaa Badr,DPL,21-05-26,,,40.922,Fill,G.73.A,G73-A7,B275G497-498,43.25,6,,2527.97,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8040,Friday,22-05-26,67938,73,Al Masria (Rock),DPL,21-05-26,,,38.497,Fill,G.73.A,G73-A11,BH 120,38,15,,7408,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8041,Friday,22-05-26,67939,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,21-05-26,,,40.181,Fill,G.73.A,G73-A8,B276G499-500,43.25,4,,1892,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8042,Friday,22-05-26,67940,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,21-05-26,,,46.637,Fill,G.73.A,G73-A5,B277G501-502,43.25,4,,1747,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8043,Friday,22-05-26,67941,73,El Gharably(Gomaa Badr),DPL,21-05-26,,,41.399,Fill,G.73.A,G73-A7A,B274G495-496,43.5,6,,2577,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8044,Friday,22-05-26,67942,73,El Gharably(Gomaa Badr),DPL,21-05-26,,,40.12,Fill,G.73.A,G73-A7A,B273G494,43.5,3,,1421,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8045,Friday,22-05-26,67943,73,Al Mostafa,DPL,21-05-26,,,41.107,Fill,G.73.A,G73-A17,B123G222-223 امتداد,40,2,,700,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8046,Friday,22-05-26,67944,73,Gomaa Badr,DPL,21-05-26,,,40.747,Fill,G.73.A,G73-A7,B283G513-514,42.5,7,,3049.6,APPROVED AS NOTED,DONE,2,SAMA EGYPT,1,,,
8047,Friday,22-05-26,67945,73,Smart,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A34,B37G72-73 امتداد,42,2,,966,APPROVED AS NOTED,DONE,8,CEL,7,,,
8048,Friday,22-05-26,67946,73,Prime,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A22,BH 77 B,36.5,3,,7250,APPROVED AS NOTED,DONE,11,CEL,7,,,
8049,Friday,22-05-26,67947,73,Al Kefah,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A39,BH 36,43.4,1,,2910,APPROVED AS NOTED,DONE,5,CEL,7,,,
8050,Friday,22-05-26,67948,73,Al Alamiya,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A30,BH 62,38,1,,1967,APPROVED AS NOTED,DONE,5,CEL,7,,,
8051,Friday,22-05-26,67949,73,Al Alamiya,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A30,BH 54,38,1,,1367,APPROVED AS NOTED,DONE,5,CEL,7,,,
8052,Friday,22-05-26,67950,73,Al Alamiya,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A30,B44G85,38,1,,1345,APPROVED AS NOTED,DONE,5,CEL,7,,,
8053,Friday,22-05-26,67951,73,Al Aqsa,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A23,BH 63,40.2,1,,2198,APPROVED AS NOTED,DONE,5,CEL,7,,,
8054,Friday,22-05-26,67952,73,Hamdan Al Qasli,PLATE LOAD,16-05-26,,,,Fill,G.73.A,G73-A36,BH 42,40.6,1,,3174,APPROVED AS NOTED,DONE,5,CEL,6,,,
8055,Friday,22-05-26,67953,73,Alma,PLATE LOAD,16-05-26,,,,Fill,G.73.A,G73-A9,BH 83-85,41,2,,3263,APPROVED AS NOTED,DONE,8,CEL,6,,,
8056,Friday,22-05-26,67954,73,Al Mostafa,PLATE LOAD,16-05-26,,,,Fill,G.73.A,G73-A41A,BH 40,40,1,,1551,APPROVED AS NOTED,DONE,5,CEL,6,,,
8057,Friday,22-05-26,67955,73,Alma,PLATE LOAD,16-05-26,,,,Fill,G.73.A,G73-A9,BH 109,41.5,1,,2368,APPROVED AS NOTED,DONE,5,CEL,6,,,
8058,Friday,22-05-26,67956,73,Target,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A47,B5-6G9-10-11-12,40,3,,3525,APPROVED AS NOTED,DONE,11,CEL,5,,,
8059,Friday,22-05-26,67957,73,Moon Light,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A32,B42G81-82,41,2,,2380,APPROVED AS NOTED,DONE,8,CEL,5,,,
8060,Friday,22-05-26,67958,73,Al Alamiya,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A30,BH 53,38,2,,3738,APPROVED AS NOTED,DONE,8,CEL,5,,,
8061,Friday,22-05-26,67959,73,Al Ittihadiya,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A19,BH 129,38,5,,14802,APPROVED AS NOTED,DONE,17,CEL,5,,,
8062,Friday,22-05-26,67960,73,Gomaa Badr,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A7,BH 81,41.2,1,,1200,APPROVED AS NOTED,DONE,5,CEL,5,,,
8063,Friday,22-05-26,67961,73,Target,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A47,BH 21,40,3,,4746,APPROVED AS NOTED,DONE,11,CEL,5,,,
8064,Friday,22-05-26,67962,73,Target,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A47,BH 22-23-24,40,2,,4884,APPROVED AS NOTED,DONE,8,CEL,5,,,
8065,Friday,22-05-26,67963,73,Mamdouh Abdel Moneim,PLATE LOAD,18-05-26,,,,Fill,G.73.A,G73-A27,BH 68,38,2,,5974,APPROVED AS NOTED,DONE,8,CEL,4,,,
8066,Friday,22-05-26,67964,73,Vertex,PLATE LOAD,18-05-26,,,,Fill,G.73.A,G73-A31,BH 60,40,1,,858,APPROVED AS NOTED,DONE,5,CEL,4,,,
8067,Friday,22-05-26,67965,73,Vertex,PLATE LOAD,18-05-26,,,,Fill,G.73.A,G73-A31,BH 55,40,1,,2965,APPROVED AS NOTED,DONE,5,CEL,4,,,
8068,Friday,22-05-26,67966,73,Vertex,PLATE LOAD,18-05-26,,,,Fill,G.73.A,G73-A31,B47G90-91,40,2,,1877,APPROVED AS NOTED,DONE,8,CEL,4,,,
8069,Friday,22-05-26,67967,73,Egy Contract,PLATE LOAD,18-05-26,,,,Fill,G.73.A,G73-A44,BH 8-9,42,1,,730,APPROVED AS NOTED,DONE,5,CEL,4,,,
8070,Friday,22-05-26,67968,73,Egy Contract,PLATE LOAD,18-05-26,,,,Fill,G.73.A,G73-A44,B15-16G29-30-31-32,42,3,,3650,APPROVED AS NOTED,DONE,11,CEL,4,,,
8071,Friday,22-05-26,67969,73,Gomaa Badr,PLATE LOAD,18-05-26,,,,Fill,G.73.A,G73-A7,B283G513-514,42,3,,3206,APPROVED AS NOTED,DONE,11,CEL,4,,,
8072,Friday,22-05-26,67970,73,Smart,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A34,BH 50,42.6,1,,2266,APPROVED AS NOTED,DONE,5,CEL,3,,,
8073,Friday,22-05-26,67971,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A8,BH 103,43.1,1,,1308,APPROVED AS NOTED,DONE,5,CEL,3,,,
8074,Friday,22-05-26,67972,73,MAS,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A28,BH 59-61 امتداد,38,1,,2200,APPROVED AS NOTED,DONE,5,CEL,3,,,
8075,Friday,22-05-26,67973,73,Alma,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A9,BH 108,42,1,,1310.5,APPROVED AS NOTED,DONE,5,CEL,3,,,
8076,Friday,22-05-26,67974,73,Gomaa Badr,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A7,BH 106,41.9,1,,2627,APPROVED AS NOTED,DONE,5,CEL,3,,,
8077,Friday,22-05-26,67975,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A5,BH 101,43.1,1,,1512,APPROVED AS NOTED,DONE,5,CEL,3,,,
8078,Friday,22-05-26,67976,73,Hamdan Al Qasli,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A36,BH 49,40.5,1,,2708,APPROVED AS NOTED,DONE,5,CEL,3,,,
8079,Friday,22-05-26,67977,73,Hamdan Al Qasli,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A36,BH 33,40.5,1,,1826,APPROVED AS NOTED,DONE,5,CEL,3,,,
8080,Friday,22-05-26,67978,73,Hamdan Al Qasli,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A36,B34-35G66-67-68-69,40.5,3,,4404,APPROVED AS NOTED,DONE,11,CEL,3,,,
